Date,Time,Booking ID,Booking Status,Customer ID,Vehicle Type,Pickup Location,Drop Location,Avg VTAT,Avg CTAT,Cancelled Rides by Customer,Reason for cancelling by Customer,Cancelled Rides by Driver,Driver Cancellation Reason,Incomplete Rides,Incomplete Rides Reason,Booking Value,Ride Distance,Driver Ratings,Customer Rating,Payment Method,pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude
2024-02-02,05:02:57,"""CNR8829825""",Completed,"""CID8089303""",Bike,"MG Road, New Delhi, India","Bahadurgarh, New Delhi, India",10.9,21.9,,,,,,,63.0,27.41,4.3,4.2,Debit Card,,,,
2024-10-18,10:01:40,"""CNR8975312""",Completed,"""CID7865378""",Bike,"Laxmi Nagar, New Delhi, India","Preet Vihar, New Delhi, India",13.7,23.4,,,,,,,479.0,39.52,4.4,4.4,Credit Card,,,,
2024-12-26,09:32:35,"""CNR7704500""",Completed,"""CID2921512""",Auto,"India Gate, New Delhi, India","Subhash Chowk, New Delhi, India",14.6,18.5,,,,,,,453.0,7.84,4.3,4.6,Credit Card,,,,
2024-05-18,09:19:19,"""CNR1883889""",Completed,"""CID3183744""",Auto,"Kashmere Gate ISBT, New Delhi, India","Badshahpur, New Delhi, India",3.0,37.9,,,,,,,960.0,39.12,4.7,4.5,Uber Wallet,,,,
2024-07-08,02:41:42,"""CNR7915641""",Completed,"""CID2419464""",Bike,"GTB Nagar, New Delhi, India","IGI Airport, New Delhi, India",15.0,32.4,,,,,,,111.0,14.58,4.3,5.0,UPI,,,28.5564626,77.0866995
2024-08-07,20:14:40,"""CNR2093755""",Completed,"""CID8446971""",Go Sedan,"Sultanpur, New Delhi, India","Sonipat, New Delhi, India",7.7,23.9,,,,,,,813.0,41.24,4.3,4.2,Uber Wallet,28.4993912,77.1618449,,
2024-03-22,21:51:36,"""CNR9505574""",Completed,"""CID8729407""",Auto,"Madipur, New Delhi, India","Udyog Vihar, New Delhi, India",7.7,27.7,,,,,,,237.0,26.38,4.2,5.0,UPI,,,28.559546,77.0564501
2024-01-09,10:28:45,"""CNR6562118""",Completed,"""CID2482413""",Premier Sedan,"Delhi Gate, New Delhi, India","New Delhi Railway Station, New Delhi, India",6.5,34.5,,,,,,,1860.0,2.82,3.4,4.5,Uber Wallet,,,,
2024-07-24,14:37:20,"""CNR5636417""",Completed,"""CID6047343""",Go Sedan,"ITO, New Delhi, India","Karol Bagh, New Delhi, India",11.9,17.7,,,,,,,253.0,41.07,4.1,3.8,UPI,28.6281909,77.2410437,28.6539198,77.191078
2024-07-14,10:33:00,"""CNR3660166""",Completed,"""CID8272136""",Go Sedan,"Hero Honda Chowk, New Delhi, India","Badarpur, New Delhi, India",14.3,37.9,,,,,,,1159.0,32.83,3.5,4.9,UPI,,,,
2024-01-21,16:24:27,"""CNR7383792""",Completed,"""CID2945514""",Go Sedan,"Hauz Rani, New Delhi, India","Nirman Vihar, New Delhi, India",3.6,17.7,,,,,,,212.0,38.28,3.7,4.3,UPI,,,,
2024-04-15,15:08:58,"""CNR3150856""",Completed,"""CID3222639""",Go Sedan,"Khandsa, New Delhi, India","Anand Vihar, New Delhi, India",6.6,18.8,,,,,,,628.0,13.17,4.3,4.5,UPI,,,28.5786334,77.1612059
2024-05-22,19:23:09,"""CNR5021276""",Completed,"""CID3317831""",Premier Sedan,"Rajouri Garden, New Delhi, India","Cyber Hub, New Delhi, India",5.5,30.3,,,,,,,164.0,32.98,4.0,4.5,UPI,28.6503246,77.1209907,,
2024-10-08,05:41:36,"""CNR1015799""",Completed,"""CID8579247""",Bike,"Rajiv Chowk, New Delhi, India","Kherki Daula Toll, New Delhi, India",14.1,26.7,,,,,,,435.0,16.32,3.7,4.2,Uber Wallet,,,,
2024-01-21,10:07:39,"""CNR3710990""",Completed,"""CID1756039""",Go Mini,"Sohna Road, New Delhi, India","Sarojini Nagar, New Delhi, India",12.8,37.1,,,,,,,309.0,31.07,4.1,4.6,UPI,,,28.575817,77.1980786
2024-06-18,12:34:00,"""CNR9399919""",Completed,"""CID1170492""",Go Mini,"Gwal Pahari, New Delhi, India","Ghaziabad, New Delhi, India",4.4,37.8,,,,,,,834.0,4.97,4.2,4.7,Cash,,,,
2024-07-09,18:22:37,"""CNR6136372""",Completed,"""CID1858569""",eBike,"Jor Bagh, New Delhi, India","Pataudi Chowk, New Delhi, India",7.7,39.3,,,,,,,872.0,25.86,4.8,4.8,UPI,,,,
2024-09-28,12:52:37,"""CNR2735567""",Completed,"""CID5149083""",Go Sedan,"Barakhamba Road, New Delhi, India","Udyog Bhawan, New Delhi, India",7.9,34.1,,,,,,,510.0,20.22,4.4,4.3,Uber Wallet,28.6301074,77.2244394,28.612527,77.2122895
2024-09-23,21:40:27,"""CNR3010814""",Completed,"""CID9574443""",Premier Sedan,"Nehru Place, New Delhi, India","Arjangarh, New Delhi, India",7.4,27.1,,,,,,,854.0,15.98,3.8,4.9,UPI,,,,
2024-08-10,17:21:23,"""CNR9087789""",Completed,"""CID6927506""",Go Mini,"Shastri Park, New Delhi, India","Pulbangash, New Delhi, India",14.9,42.1,,,,,,,410.0,48.87,4.3,5.0,Cash,,,,
2024-12-19,05:54:22,"""CNR8396524""",Completed,"""CID1985218""",Auto,"Vaishali, New Delhi, India","Tilak Nagar, New Delhi, India",6.9,41.7,,,,,,,910.0,33.18,3.7,4.6,Credit Card,,,,
2024-02-09,14:12:00,"""CNR5600859""",Completed,"""CID1786978""",Go Mini,"Hauz Khas, New Delhi, India","Pataudi Chowk, New Delhi, India",14.5,28.2,,,,,,,956.0,41.32,4.2,4.6,UPI,,,,
2024-10-09,20:43:14,"""CNR7485216""",Completed,"""CID4807544""",Premier Sedan,"Cyber Hub, New Delhi, India","Adarsh Nagar, New Delhi, India",14.8,23.1,,,,,,,180.0,45.47,4.3,4.6,UPI,,,28.6306394,77.1804675
2024-12-28,16:55:32,"""CNR1734639""",Completed,"""CID7760232""",Go Sedan,"Panipat, New Delhi, India","Sultanpur, New Delhi, India",6.4,41.0,,,,,,,698.0,19.58,4.7,4.2,Cash,,,28.4993912,77.1618449
2024-01-21,12:49:26,"""CNR7673420""",Completed,"""CID3337393""",Bike,"IGNOU Road, New Delhi, India","Gurgaon Railway Station, New Delhi, India",13.7,44.1,,,,,,,206.0,26.34,4.6,4.6,Cash,,,,
2024-05-09,16:54:23,"""CNR2400099""",Completed,"""CID2243858""",eBike,"Nirman Vihar, New Delhi, India","Golf Course Road, New Delhi, India",5.0,23.4,,,,,,,298.0,34.37,4.3,4.0,UPI,,,,
2024-08-31,20:43:28,"""CNR3965520""",Completed,"""CID8703941""",Bike,"Karol Bagh, New Delhi, India","Tis Hazari, New Delhi, India",14.6,21.8,,,,,,,304.0,7.8,4.6,3.0,UPI,28.6539198,77.191078,,
2024-03-27,03:21:09,"""CNR8405855""",Completed,"""CID6028092""",Auto,"Subhash Nagar, New Delhi, India","IIT Delhi, New Delhi, India",3.3,42.4,,,,,,,549.0,43.18,3.7,4.9,Credit Card,,,28.5449971,77.1891506
2024-02-22,13:14:41,"""CNR1443989""",Completed,"""CID4816108""",Go Sedan,"Sadar Bazar Gurgaon, New Delhi, India","Panchsheel Park, New Delhi, India",9.5,17.2,,,,,,,432.0,28.32,3.7,4.6,Cash,,,,
2024-07-08,19:42:05,"""CNR2825412""",Completed,"""CID4051766""",Premier Sedan,"Udyog Bhawan, New Delhi, India","Govindpuri, New Delhi, India",6.1,37.7,,,,,,,455.0,19.54,4.2,4.6,Cash,,,28.539116,77.2642672
2024-04-26,15:05:54,"""CNR3763667""",Completed,"""CID3004130""",Premier Sedan,"Greater Noida, New Delhi, India","Kherki Daula Toll, New Delhi, India",7.3,42.8,,,,,,,342.0,41.04,4.2,4.6,UPI,,,,
2024-01-21,21:08:43,"""CNR9615249""",Completed,"""CID2846527""",Go Sedan,"Mayur Vihar, New Delhi, India","Mehrauli, New Delhi, India",5.9,27.4,,,,,,,455.0,42.67,4.9,4.4,UPI,,,28.4915171,77.1433001
2024-08-05,14:25:54,"""CNR4349481""",Completed,"""CID1732122""",Bike,"Kalkaji, New Delhi, India","Jama Masjid, New Delhi, India",5.5,27.8,,,,,,,480.0,32.47,4.8,5.0,Credit Card,28.5435234,77.247977,28.595544,77.1213161
2024-10-23,15:38:49,"""CNR1013758""",Completed,"""CID1888914""",Bike,"Dwarka Mor, New Delhi, India","Anand Vihar ISBT, New Delhi, India",5.2,18.5,,,,,,,838.0,20.98,4.3,4.1,UPI,,,,
2024-08-02,13:13:20,"""CNR6313285""",Completed,"""CID8592670""",Bike,"Huda City Centre, New Delhi, India","Shahdara, New Delhi, India",11.1,28.5,,,,,,,423.0,34.29,4.3,4.2,Uber Wallet,,,28.6816931,77.3281381
2024-02-18,18:36:24,"""CNR4021979""",Completed,"""CID1398010""",Bike,"Panchsheel Park, New Delhi, India","Ramesh Nagar, New Delhi, India",5.2,33.1,,,,,,,651.0,4.75,3.8,4.6,UPI,,,28.6344838,77.2704664
2024-08-02,20:37:57,"""CNR9047138""",Completed,"""CID5750022""",Go Mini,"Kanhaiya Nagar, New Delhi, India","Pitampura, New Delhi, India",8.0,32.2,,,,,,,508.0,24.45,4.6,4.4,UPI,,,28.690109,77.1343765
2024-07-25,10:53:53,"""CNR9981915""",Completed,"""CID7251289""",Go Mini,"Udyog Vihar Phase 4, New Delhi, India","Nehru Place, New Delhi, India",11.0,24.6,,,,,,,650.0,7.92,3.6,4.9,UPI,,,28.5480268,77.2534172
2024-08-07,11:35:30,"""CNR6990854""",Completed,"""CID9143094""",Auto,"Nehru Place, New Delhi, India","Madipur, New Delhi, India",10.2,43.0,,,,,,,270.0,28.68,4.2,3.9,UPI,28.5480268,77.2534172,,
2024-10-13,16:23:18,"""CNR2572985""",Completed,"""CID4392121""",Go Mini,"Kanhaiya Nagar, New Delhi, India","Civil Lines Gurgaon, New Delhi, India",5.5,30.3,,,,,,,483.0,26.47,4.3,4.1,UPI,,,,
2024-05-15,19:55:14,"""CNR7901712""",Completed,"""CID9692294""",Auto,"Tis Hazari, New Delhi, India","Kashmere Gate, New Delhi, India",12.1,40.2,,,,,,,221.0,15.33,4.2,5.0,UPI,,,,
2024-06-06,17:37:07,"""CNR9266499""",Completed,"""CID8547789""",Go Mini,"Dilshad Garden, New Delhi, India","Samaypur Badli, New Delhi, India",2.3,19.5,,,,,,,618.0,42.99,4.3,3.4,Cash,,,,
2024-02-06,11:39:19,"""CNR6357251""",Completed,"""CID7697361""",Premier Sedan,"Khan Market, New Delhi, India","Golf Course Road, New Delhi, India",5.2,20.7,,,,,,,411.0,14.17,4.9,4.3,UPI,,,,
2024-06-29,16:10:06,"""CNR8747363""",Completed,"""CID1946096""",Auto,"ITO, New Delhi, India","Sushant Lok, New Delhi, India",11.0,16.8,,,,,,,607.0,42.5,4.9,4.2,Credit Card,,,,
2024-12-07,19:49:31,"""CNR2701695""",Completed,"""CID4340656""",Go Sedan,"AIIMS, New Delhi, India","Peeragarhi, New Delhi, India",6.5,28.9,,,,,,,1081.0,18.23,4.2,4.4,Credit Card,28.5693043,77.2074719,,
2024-05-13,21:37:51,"""CNR6986279""",Completed,"""CID8111615""",Auto,"Saket, New Delhi, India","Karkarduma, New Delhi, India",4.0,17.2,,,,,,,180.0,24.93,4.6,4.9,UPI,,,,
2024-09-11,18:40:27,"""CNR7771111""",Completed,"""CID1324262""",Bike,"Vatika Chowk, New Delhi, India","Rohini, New Delhi, India",7.3,16.5,,,,,,,820.0,33.33,4.3,4.4,Debit Card,,,28.7194361,77.0672351
2024-01-28,13:04:17,"""CNR8732016""",Completed,"""CID9803790""",Auto,"Civil Lines Gurgaon, New Delhi, India","Rajiv Chowk, New Delhi, India",4.7,33.2,,,,,,,229.0,46.63,5.0,4.1,UPI,,,28.6314022,77.2193791
2024-06-23,10:31:06,"""CNR8181146""",Completed,"""CID4222809""",Go Mini,"Delhi Gate, New Delhi, India","Inderlok, New Delhi, India",9.9,30.9,,,,,,,627.0,19.77,4.2,4.1,Credit Card,,,,
2024-05-23,06:46:04,"""CNR7504882""",Completed,"""CID7852311""",Go Mini,"Mehrauli, New Delhi, India","Khan Market, New Delhi, India",3.8,40.0,,,,,,,175.0,7.47,4.3,3.2,UPI,,,,
2024-01-21,22:52:41,"""CNR1369235""",Completed,"""CID5701591""",Bike,"Nawada, New Delhi, India","Chirag Delhi, New Delhi, India",4.2,28.5,,,,,,,1307.0,10.13,4.9,4.9,Cash,,,28.5874702,77.1693
2024-03-18,11:18:49,"""CNR3688066""",Completed,"""CID3399256""",Auto,"Gurgaon Sector 29, New Delhi, India","Kashmere Gate, New Delhi, India",8.1,24.5,,,,,,,768.0,16.56,4.6,3.5,Cash,,,,
2024-11-28,21:32:48,"""CNR5755911""",Completed,"""CID8137861""",Auto,"Sonipat, New Delhi, India","Azadpur, New Delhi, India",9.2,18.0,,,,,,,66.0,5.57,4.7,4.3,UPI,,,,
2024-05-02,21:04:45,"""CNR9838992""",Completed,"""CID4627013""",Auto,"Keshav Puram, New Delhi, India","Ghaziabad, New Delhi, India",12.7,22.3,,,,,,,869.0,43.34,4.6,4.6,UPI,,,,
2024-07-23,15:09:06,"""CNR1527136""",Completed,"""CID5118524""",Uber XL,"Kashmere Gate ISBT, New Delhi, India","Indraprastha, New Delhi, India",7.8,19.4,,,,,,,392.0,27.13,4.3,4.2,Cash,,,,
2024-05-24,11:31:24,"""CNR7870625""",Completed,"""CID8103364""",Auto,"Subhash Nagar, New Delhi, India","Jama Masjid, New Delhi, India",6.2,39.9,,,,,,,843.0,41.28,3.9,4.9,UPI,,,28.595544,77.1213161
2024-06-19,14:53:25,"""CNR1560619""",Completed,"""CID6005431""",Bike,"Civil Lines Gurgaon, New Delhi, India","Kadarpur, New Delhi, India",11.8,25.1,,,,,,,303.0,47.8,4.9,4.8,Cash,,,,
2024-12-30,23:17:05,"""CNR2265113""",Completed,"""CID4170406""",Go Mini,"GTB Nagar, New Delhi, India","Anand Vihar ISBT, New Delhi, India",9.9,39.9,,,,,,,1855.0,38.91,4.3,4.6,UPI,,,,
2024-04-22,08:21:47,"""CNR6783798""",Completed,"""CID6257946""",Auto,"Jasola, New Delhi, India","Kherki Daula Toll, New Delhi, India",5.4,35.5,,,,,,,427.0,8.24,4.6,3.7,UPI,,,,
2024-01-30,19:20:12,"""CNR8065473""",Completed,"""CID3427785""",eBike,"Sonipat, New Delhi, India","Noida Film City, New Delhi, India",13.9,41.1,,,,,,,145.0,49.68,5.0,4.3,Uber Wallet,,,,
2024-02-12,20:19:31,"""CNR5830194""",Completed,"""CID1677766""",Premier Sedan,"Patel Chowk, New Delhi, India","Preet Vihar, New Delhi, India",11.4,27.6,,,,,,,186.0,7.4,4.3,3.2,UPI,,,,
2024-07-18,18:46:35,"""CNR6439087""",Completed,"""CID2761257""",Go Sedan,"Sushant Lok, New Delhi, India","Kashmere Gate, New Delhi, India",9.0,20.2,,,,,,,253.0,34.51,3.8,3.6,Uber Wallet,,,,
2024-12-07,05:46:47,"""CNR5409908""",Completed,"""CID3963721""",Go Mini,"Inderlok, New Delhi, India","Connaught Place, New Delhi, India",12.2,19.1,,,,,,,472.0,25.5,5.0,4.6,Cash,,,28.6314022,77.2193791
2024-08-01,18:53:17,"""CNR5412108""",Completed,"""CID7740623""",Bike,"Civil Lines Gurgaon, New Delhi, India","Ghaziabad, New Delhi, India",10.2,31.0,,,,,,,477.0,26.26,4.2,4.3,Uber Wallet,,,,
2024-10-08,16:19:12,"""CNR1182755""",Completed,"""CID2038401""",Bike,"Pitampura, New Delhi, India","Mansarovar Park, New Delhi, India",5.1,18.6,,,,,,,773.0,23.01,4.5,4.8,UPI,,,,
2024-01-29,13:11:32,"""CNR4135725""",Completed,"""CID6611594""",Go Mini,"IMT Manesar, New Delhi, India","Akshardham, New Delhi, India",11.8,16.1,,,,,,,694.0,37.97,5.0,4.6,Cash,,,28.5838692,77.0437467
2024-09-11,10:51:32,"""CNR6764802""",Completed,"""CID6998353""",eBike,"Gurgaon Railway Station, New Delhi, India","Model Town, New Delhi, India",4.9,45.0,,,,,,,204.0,13.1,3.9,3.6,UPI,,,,
2024-02-16,07:11:37,"""CNR1627010""",Completed,"""CID9281654""",Go Sedan,"Ghitorni Village, New Delhi, India","Sohna Road, New Delhi, India",5.2,24.2,,,,,,,413.0,3.56,4.7,3.9,UPI,,,,
2024-10-11,07:09:33,"""CNR4079143""",Completed,"""CID5925603""",Auto,"Peeragarhi, New Delhi, India","Akshardham, New Delhi, India",12.1,22.0,,,,,,,408.0,29.83,4.3,4.6,Cash,,,28.5838692,77.0437467
2024-08-18,14:54:02,"""CNR3515203""",Completed,"""CID8741259""",Bike,"Noida Sector 62, New Delhi, India","Rajouri Garden, New Delhi, India",9.6,36.9,,,,,,,647.0,28.04,4.3,4.9,Credit Card,,,28.6503246,77.1209907
2024-02-28,13:08:40,"""CNR3861641""",Completed,"""CID2091744""",Go Mini,"Panchsheel Park, New Delhi, India","Delhi Gate, New Delhi, India",12.0,37.3,,,,,,,485.0,18.97,4.5,4.2,UPI,,,,
2024-03-18,15:05:01,"""CNR4578057""",Completed,"""CID3625838""",Auto,"Adarsh Nagar, New Delhi, India","MG Road, New Delhi, India",7.5,24.2,,,,,,,115.0,34.15,3.6,4.9,UPI,,,,
2024-09-25,21:30:26,"""CNR6826474""",Completed,"""CID8885199""",Bike,"Qutub Minar, New Delhi, India","Golf Course Road, New Delhi, India",11.4,39.5,,,,,,,213.0,33.71,4.4,4.4,Credit Card,,,,
2024-08-11,15:26:11,"""CNR1862710""",Completed,"""CID8885424""",Go Sedan,"Delhi Gate, New Delhi, India","Gurgaon Railway Station, New Delhi, India",8.6,23.9,,,,,,,724.0,4.79,4.3,4.7,Uber Wallet,,,,
2024-12-30,21:58:10,"""CNR8609901""",Completed,"""CID5531817""",Auto,"Vasant Kunj, New Delhi, India","Ashok Vihar, New Delhi, India",9.1,38.6,,,,,,,734.0,10.6,4.1,4.7,Cash,,,28.6915549,77.1771146
2024-04-06,17:06:09,"""CNR2858361""",Completed,"""CID9992763""",Auto,"Maidan Garhi, New Delhi, India","Cyber Hub, New Delhi, India",5.7,41.7,,,,,,,1236.0,28.71,4.4,4.6,Uber Wallet,,,,
2024-09-29,21:44:06,"""CNR6135028""",Completed,"""CID7345996""",Auto,"Vaishali, New Delhi, India","Govindpuri, New Delhi, India",14.2,42.3,,,,,,,962.0,46.44,5.0,4.2,UPI,,,28.539116,77.2642672
2024-09-25,19:04:44,"""CNR1899788""",Completed,"""CID3611694""",Auto,"Rohini East, New Delhi, India","Maidan Garhi, New Delhi, India",14.0,41.2,,,,,,,358.0,42.79,4.1,4.7,UPI,,,,
2024-10-11,17:54:46,"""CNR8740449""",Completed,"""CID9968574""",Go Mini,"Sadar Bazar Gurgaon, New Delhi, India","Chanakyapuri, New Delhi, India",11.0,35.6,,,,,,,716.0,31.77,4.8,4.2,Uber Wallet,,,28.5946775,77.1885212
2024-11-10,17:23:40,"""CNR4505089""",Completed,"""CID9531184""",Auto,"Chirag Delhi, New Delhi, India","Chanakyapuri, New Delhi, India",11.4,41.7,,,,,,,1552.0,2.17,3.6,4.3,Uber Wallet,28.5157592,77.1074324,28.5946775,77.1885212
2024-01-29,16:40:27,"""CNR8819886""",Completed,"""CID8163578""",Go Mini,"Welcome, New Delhi, India","Ghaziabad, New Delhi, India",12.9,36.6,,,,,,,78.0,48.92,4.1,4.6,UPI,,,,
2024-01-11,09:44:52,"""CNR6384008""",Completed,"""CID2820481""",Go Sedan,"Civil Lines Gurgaon, New Delhi, India","Arjangarh, New Delhi, India",5.9,15.8,,,,,,,766.0,42.48,5.0,4.7,Uber Wallet,,,28.4787294,77.1209508
2024-04-23,15:14:42,"""CNR4591812""",Completed,"""CID5443186""",Auto,"Rajouri Garden, New Delhi, India","Greater Noida, New Delhi, India",5.0,27.1,,,,,,,85.0,13.45,4.2,4.9,Cash,28.6503246,77.1209907,,
2024-09-01,11:03:38,"""CNR9519200""",Completed,"""CID1431130""",Bike,"Karkarduma, New Delhi, India","Seelampur, New Delhi, India",11.9,30.8,,,,,,,851.0,12.93,4.3,4.9,UPI,,,,
2024-01-20,09:15:34,"""CNR9278315""",Completed,"""CID7914859""",Auto,"IIT Delhi, New Delhi, India","Malviya Nagar, New Delhi, India",11.6,30.9,,,,,,,66.0,44.91,3.2,4.9,Credit Card,28.5449971,77.1891506,,
2024-05-10,10:10:46,"""CNR7415588""",Completed,"""CID7371454""",Bike,"Vinobapuri, New Delhi, India","Hauz Rani, New Delhi, India",14.4,44.7,,,,,,,481.0,40.97,4.3,4.2,UPI,,,,
2024-08-28,21:11:22,"""CNR8945347""",Completed,"""CID3034083""",eBike,"Gurgaon Sector 29, New Delhi, India","Rajiv Nagar, New Delhi, India",10.3,33.2,,,,,,,838.0,24.0,4.4,4.1,UPI,,,,
2024-05-01,12:28:00,"""CNR5002223""",Completed,"""CID3778246""",Auto,"Keshav Puram, New Delhi, India","Kirti Nagar, New Delhi, India",7.1,25.5,,,,,,,498.0,44.69,3.8,4.2,Cash,,,28.6475771,77.1456436
2024-05-13,14:48:55,"""CNR9610865""",Completed,"""CID7148218""",eBike,"Sonipat, New Delhi, India","Janakpuri, New Delhi, India",13.3,39.0,,,,,,,65.0,25.81,4.1,4.5,Uber Wallet,,,28.6116644,77.1051654
2024-04-19,12:10:30,"""CNR8757419""",Completed,"""CID9501180""",Go Sedan,"Tis Hazari, New Delhi, India","Basai Dhankot, New Delhi, India",11.6,37.2,,,,,,,331.0,8.89,4.4,4.9,Uber Wallet,,,,
2024-10-08,19:19:12,"""CNR3359707""",Completed,"""CID6811209""",Auto,"Greater Noida, New Delhi, India","Gwal Pahari, New Delhi, India",12.7,25.9,,,,,,,528.0,13.27,4.4,4.3,UPI,,,,
2024-02-12,13:18:38,"""CNR8238738""",Completed,"""CID5045890""",Auto,"Kashmere Gate ISBT, New Delhi, India","ITO, New Delhi, India",11.2,16.7,,,,,,,539.0,27.15,4.1,4.6,UPI,,,28.6281909,77.2410437
2024-02-08,10:41:44,"""CNR6311885""",Completed,"""CID3156330""",Auto,"Dilshad Garden, New Delhi, India","Faridabad Sector 15, New Delhi, India",6.8,19.3,,,,,,,365.0,34.82,4.6,4.8,UPI,,,,
2024-02-10,15:03:01,"""CNR6770534""",Completed,"""CID7510638""",Go Mini,"Karkarduma, New Delhi, India","Noida Extension, New Delhi, India",3.0,18.6,,,,,,,412.0,38.31,4.6,4.7,Uber Wallet,,,,
2024-07-17,09:56:43,"""CNR1801150""",Completed,"""CID1663213""",Auto,"Cyber Hub, New Delhi, India","Jasola, New Delhi, India",14.8,20.4,,,,,,,442.0,33.87,4.3,5.0,UPI,,,,
2024-06-03,08:00:26,"""CNR1553905""",Completed,"""CID8653963""",Go Mini,"Gwal Pahari, New Delhi, India","Bahadurgarh, New Delhi, India",7.4,33.6,,,,,,,312.0,6.6,4.2,4.7,Uber Wallet,,,,
2024-09-02,17:34:36,"""CNR4917126""",Completed,"""CID9441280""",Go Mini,"Ghaziabad, New Delhi, India","Huda City Centre, New Delhi, India",14.0,25.9,,,,,,,633.0,14.09,4.6,4.8,Uber Wallet,,,,
2024-10-28,05:58:05,"""CNR9933910""",Completed,"""CID1999454""",Auto,"Ghitorni Village, New Delhi, India","Govindpuri, New Delhi, India",9.4,36.6,,,,,,,325.0,39.21,4.3,4.1,Cash,,,28.539116,77.2642672
2024-02-08,17:42:27,"""CNR3318289""",Completed,"""CID3156254""",Auto,"Rajiv Nagar, New Delhi, India","Gurgaon Railway Station, New Delhi, India",14.3,18.0,,,,,,,322.0,39.13,3.9,3.0,UPI,,,,
2024-04-26,17:45:52,"""CNR4199814""",Completed,"""CID2659693""",Go Mini,"Tilak Nagar, New Delhi, India","ITO, New Delhi, India",3.1,33.8,,,,,,,784.0,26.04,4.9,4.6,UPI,,,28.6281909,77.2410437
2024-06-14,19:05:35,"""CNR8418843""",Completed,"""CID2794391""",Go Sedan,"Sushant Lok, New Delhi, India","Welcome, New Delhi, India",2.5,31.7,,,,,,,765.0,28.31,4.4,4.5,UPI,,,,
2024-12-23,19:30:22,"""CNR1157969""",Completed,"""CID6431177""",Bike,"Kaushambi, New Delhi, India","Vaishali, New Delhi, India",11.3,16.8,,,,,,,115.0,35.48,4.1,4.7,Cash,,,,
2024-07-28,05:56:44,"""CNR8035693""",Completed,"""CID6549968""",Go Sedan,"Ardee City, New Delhi, India","Kadarpur, New Delhi, India",9.0,37.2,,,,,,,455.0,33.93,3.8,4.9,Credit Card,,,,
2024-12-22,08:49:48,"""CNR5789339""",Completed,"""CID6878652""",Auto,"Civil Lines Gurgaon, New Delhi, India","Tagore Garden, New Delhi, India",8.2,30.2,,,,,,,938.0,7.12,4.7,4.6,Uber Wallet,,,,
2024-10-26,02:17:05,"""CNR1483503""",Completed,"""CID9387523""",Bike,"Vatika Chowk, New Delhi, India","Lal Quila, New Delhi, India",8.8,30.3,,,,,,,264.0,36.35,3.9,4.4,Cash,,,,
2024-04-04,14:44:40,"""CNR3554697""",Completed,"""CID1566617""",Auto,"Chanakyapuri, New Delhi, India","Connaught Place, New Delhi, India",2.2,28.5,,,,,,,634.0,33.42,4.1,4.3,Debit Card,,,28.6314022,77.2193791
2024-06-08,12:34:10,"""CNR9403564""",Completed,"""CID1814570""",Go Sedan,"Mansarovar Park, New Delhi, India","Chhatarpur, New Delhi, India",13.4,38.0,,,,,,,359.0,18.66,3.7,4.9,Cash,,,28.5033155,77.1787621
2024-08-01,18:28:27,"""CNR7327497""",Completed,"""CID6851441""",eBike,"Rajiv Chowk, New Delhi, India","Panchsheel Park, New Delhi, India",5.3,31.3,,,,,,,682.0,42.0,3.6,4.1,Cash,,,,
2024-01-13,13:18:46,"""CNR8463251""",Completed,"""CID8529587""",eBike,"Chanakyapuri, New Delhi, India","Inderlok, New Delhi, India",7.7,29.7,,,,,,,101.0,32.9,4.2,4.1,Cash,28.5946775,77.1885212,,
2024-09-02,11:20:46,"""CNR8990090""",Completed,"""CID7157419""",Auto,"Jasola, New Delhi, India","South Extension, New Delhi, India",3.4,31.3,,,,,,,652.0,41.02,4.6,3.9,Debit Card,,,,
2024-11-27,12:14:26,"""CNR4835668""",Completed,"""CID6551572""",Premier Sedan,"Okhla, New Delhi, India","Sadar Bazar Gurgaon, New Delhi, India",4.4,22.3,,,,,,,683.0,38.66,4.7,5.0,Cash,28.6250585,77.2172811,,
2024-07-28,14:13:14,"""CNR2624255""",Completed,"""CID7871167""",Premier Sedan,"Keshav Puram, New Delhi, India","Maidan Garhi, New Delhi, India",5.4,28.9,,,,,,,73.0,28.4,4.3,4.2,Debit Card,,,,
2024-06-27,19:07:58,"""CNR3757701""",Completed,"""CID3730680""",Auto,"Panipat, New Delhi, India","Cyber Hub, New Delhi, India",13.2,29.0,,,,,,,334.0,20.39,4.3,4.6,UPI,,,,
2024-12-18,20:28:04,"""CNR2463336""",Completed,"""CID9496144""",Go Mini,"Tis Hazari, New Delhi, India","Tughlakabad, New Delhi, India",5.1,37.0,,,,,,,893.0,15.02,3.2,4.9,UPI,,,28.5134295,77.2426602
2024-08-18,03:40:41,"""CNR1475725""",Completed,"""CID1881839""",eBike,"Golf Course Road, New Delhi, India","Chandni Chowk, New Delhi, India",6.1,38.5,,,,,,,187.0,30.91,3.3,4.3,UPI,,,,
2024-08-13,10:06:45,"""CNR6757041""",Completed,"""CID1029460""",Auto,"Adarsh Nagar, New Delhi, India","Mandi House, New Delhi, India",12.3,23.0,,,,,,,397.0,23.27,3.2,4.2,Uber Wallet,,,28.6255149,77.2341926
